DATE,MONTH,TEMP_MAX,TEMP_MIN,TEMP_AVG,PRES_AVG,PRES_MAX,PRES_MIN,HUM_AVG,HUM_MAX,HUM_MIN
2009-09-13,SEPTEMBER,37.6,24.6,31.1,30.4,33.3,27.2,78.0,98.0,47.0
2009-09-14,SEPTEMBER,35.0,22.8,28.9,31.2,35.3,26.9,82.0,98.0,61.0
2009-09-15,SEPTEMBER,36.2,25.0,30.6,30.1,33.9,26.8,75.0,98.0,47.0
2009-09-16,SEPTEMBER,37.0,24.0,30.5,29.8,33.1,23.2,77.0,98.0,40.0
2009-09-17,SEPTEMBER,36.7,24.2,30.45,29.6,32.9,27.6,79.0,97.0,49.0
2009-09-18,SEPTEMBER,36.8,24.4,30.6,29.9,33.1,26.8,79.0,98.0,44.0
2009-09-19,SEPTEMBER,36.4,23.4,29.9,28.5,31.2,24.9,82.0,98.0,44.0
2009-09-20,SEPTEMBER,34.6,21.6,28.1,28.8,33.3,26.0,84.0,98.0,55.0
2009-09-21,SEPTEMBER,34.7,22.6,28.65,29.3,31.7,26.8,88.0,98.0,61.0
2009-09-22,SEPTEMBER,34.7,21.2,27.95,29.8,33.9,25.1,84.0,98.0,57.0
2009-09-23,SEPTEMBER,33.5,24.4,28.95,30.9,33.3,27.6,85.0,98.0,66.0
2009-09-24,SEPTEMBER,34.0,24.1,29.05,30.3,33.5,26.9,85.0,98.0,53.0
2009-09-25,SEPTEMBER,35.1,22.4,28.75,28.9,31.1,26.9,85.0,98.0,53.0
2009-09-26,SEPTEMBER,35.8,24.0,29.9,30.1,33.2,28.3,82.0,98.0,52.0
2009-09-27,SEPTEMBER,36.2,24.0,30.1,30.3,37.3,27.4,77.0,97.0,50.0
2009-09-28,SEPTEMBER,35.3,24.1,29.7,30.7,32.8,28.5,79.0,96.0,54.0
2009-09-29,SEPTEMBER,36.8,24.6,30.7,29.9,33.0,26.4,76.0,98.0,44.0
2009-09-30,SEPTEMBER,35.7,22.4,29.05,29.4,33.5,26.7,81.0,98.0,53.0
2009-10-01,OCTOBER,36.2,22.4,29.3,27.9,31.7,24.4,76.0,98.0,44.0
2009-10-02,OCTOBER,36.3,22.4,29.35,28.5,30.7,24.9,75.0,98.0,44.0
2009-10-03,OCTOBER,36.4,23.4,29.9,28.8,31.3,27.1,77.0,98.0,48.0
2009-10-04,OCTOBER,36.4,23.4,29.9,28.7,31.6,26.8,74.0,98.0,48.0
2009-10-05,OCTOBER,36.8,24.4,30.6,29.2,31.7,26.7,72.0,94.0,50.0
2009-10-06,OCTOBER,37.8,24.5,31.15,29.3,32.7,26.4,72.0,98.0,47.0
2009-10-07,OCTOBER,38.0,25.0,31.5,29.1,31.9,25.2,69.0,94.0,46.0
2009-10-08,OCTOBER,37.6,24.8,31.2,29.0,32.0,23.7,71.0,98.0,44.0
2009-10-09,OCTOBER,37.6,23.6,30.6,28.9,32.0,26.1,72.0,92.0,43.0
2009-10-10,OCTOBER,37.4,24.6,31.0,29.8,31.9,26.5,81.0,97.0,44.0
2009-10-11,OCTOBER,37.2,24.6,30.9,29.5,32.3,26.1,73.0,95.0,43.0
2009-10-12,OCTOBER,37.4,24.6,31.0,29.5,32.4,25.7,73.0,97.0,42.0
2009-10-13,OCTOBER,37.2,24.8,31.0,30.0,32.9,25.7,73.0,98.0,42.0
2009-10-14,OCTOBER,37.8,25.4,31.6,29.6,32.7,26.8,72.0,97.0,44.0
2009-10-15,OCTOBER,37.8,25.0,31.4,28.3,31.4,24.0,70.0,92.0,40.0
2009-10-16,OCTOBER,38.7,23.8,31.25,28.9,31.6,25.8,80.0,98.0,44.0
2009-10-17,OCTOBER,35.6,22.9,29.25,26.6,31.1,21.4,75.0,98.0,48.0
2009-10-18,OCTOBER,32.4,22.5,27.45,20.7,26.7,17.3,63.0,74.0,44.0
2009-10-19,OCTOBER,30.9,21.0,25.95,18.0,20.5,13.2,58.0,77.0,32.0
2009-10-20,OCTOBER,34.1,19.0,26.55,20.9,26.9,16.4,59.0,94.0,36.0
2009-10-21,OCTOBER,35.7,22.6,29.15,26.8,28.8,23.8,75.0,98.0,44.0
2009-10-22,OCTOBER,37.2,23.0,30.1,26.9,29.2,25.1,71.0,98.0,42.0
2009-10-23,OCTOBER,37.2,23.4,30.3,27.6,29.4,23.2,72.0,98.0,39.0
2009-10-24,OCTOBER,36.4,23.6,30.0,28.2,30.4,24.1,68.0,98.0,40.0
2009-10-25,OCTOBER,36.2,23.2,29.7,26.8,28.3,23.3,73.0,98.0,40.0
2009-10-26,OCTOBER,34.9,22.9,28.9,26.6,29.7,23.8,71.0,94.0,46.0
2009-10-27,OCTOBER,35.8,22.8,29.3,28.9,30.9,26.7,82.0,98.0,49.0
2009-10-28,OCTOBER,36.3,22.8,29.55,29.6,32.1,27.7,82.0,100.0,52.0
2009-10-29,OCTOBER,37.2,23.4,30.3,28.7,32.0,26.3,73.0,98.0,41.0
2009-10-30,OCTOBER,37.4,23.8,30.6,28.4,31.6,25.7,72.0,98.0,41.0
2009-10-31,OCTOBER,35.6,24.0,29.8,28.1,30.0,26.1,76.0,98.0,53.0
2009-11-01,NOVEMBER,32.8,24.2,28.5,29.8,31.7,26.8,87.0,99.0,63.0
2009-11-02,NOVEMBER,34.4,23.8,29.1,28.6,30.3,24.2,81.0,99.0,49.0
2009-11-03,NOVEMBER,32.2,22.0,27.1,28.4,32.4,26.3,85.0,99.0,67.0
2009-11-04,NOVEMBER,28.0,21.8,24.9,27.4,30.3,24.4,93.0,98.0,82.0
2009-11-05,NOVEMBER,26.9,21.7,24.3,26.9,29.8,24.4,95.0,100.0,89.0
2009-11-06,NOVEMBER,30.6,21.0,25.8,27.4,31.2,25.2,94.0,99.0,79.0
2009-11-07,NOVEMBER,31.8,21.0,26.4,27.3,30.0,24.9,90.0,100.0,63.0
2009-11-08,NOVEMBER,32.0,21.6,26.8,28.4,30.8,26.0,87.0,99.0,67.0
2009-11-09,NOVEMBER,31.3,22.2,26.75,28.7,30.3,26.0,87.0,100.0,68.0
2009-11-10,NOVEMBER,31.1,21.8,26.45,28.1,30.1,26.3,86.0,100.0,67.0
2009-11-11,NOVEMBER,30.0,19.4,24.7,24.0,29.7,20.1,78.0,98.0,59.0
2009-11-12,NOVEMBER,29.6,16.8,23.2,20.2,22.3,18.8,77.0,98.0,52.0
2009-11-13,NOVEMBER,30.0,13.3,21.65,17.7,20.7,15.1,74.0,99.0,48.0
2009-11-14,NOVEMBER,30.2,13.6,21.9,18.8,22.7,15.6,74.0,100.0,47.0
2009-11-15,NOVEMBER,32.2,18.6,25.4,18.6,19.7,16.8,73.0,98.0,47.0
2009-11-16,NOVEMBER,31.2,21.0,26.1,22.0,24.7,19.4,73.0,90.0,47.0
2009-11-17,NOVEMBER,30.8,17.0,23.9,22.6,26.2,18.8,78.0,98.0,55.0
2009-11-18,NOVEMBER,30.1,17.4,23.75,24.2,26.3,20.3,85.0,98.0,66.0
2009-11-19,NOVEMBER,33.0,19.0,26.0,24.6,26.4,22.0,79.0,99.0,46.0
2009-11-20,NOVEMBER,33.1,20.4,26.75,25.2,26.7,23.9,77.0,98.0,52.0
2009-11-21,NOVEMBER,33.1,20.4,26.75,26.4,29.0,23.8,83.0,98.0,56.0
2009-11-22,NOVEMBER,34.0,21.5,27.75,27.4,29.9,26.0,82.0,98.0,55.0
2009-11-23,NOVEMBER,32.5,23.2,27.85,27.6,28.7,26.2,83.0,98.0,59.0
2009-11-24,NOVEMBER,29.3,22.2,25.75,27.5,30.3,23.2,90.0,99.0,75.0
2009-11-25,NOVEMBER,29.1,20.0,24.55,25.7,28.0,23.8,89.0,99.0,68.0
2009-11-26,NOVEMBER,30.0,21.0,25.5,24.1,25.8,19.1,87.0,99.0,57.0
2009-11-27,NOVEMBER,28.4,15.8,22.1,18.0,19.4,16.8,73.0,98.0,47.0
2009-11-28,NOVEMBER,28.6,13.6,21.1,18.7,24.7,15.4,77.0,98.0,45.0
2009-11-29,NOVEMBER,30.6,16.6,23.6,21.4,25.5,18.9,75.0,97.0,49.0
2009-11-30,NOVEMBER,32.9,21.9,27.4,27.3,30.5,23.6,83.0,98.0,54.0
2009-12-01,DECEMBER,31.7,22.6,27.15,27.7,29.8,24.8,84.0,100.0,57.0
2009-12-02,DECEMBER,34.2,22.0,28.1,28.5,31.6,26.3,83.0,100.0,60.0
2009-12-03,DECEMBER,28.6,23.2,25.9,26.3,29.9,21.9,85.0,98.0,68.0
2009-12-04,DECEMBER,32.2,21.8,27.0,27.9,31.1,25.9,85.0,98.0,60.0
2009-12-05,DECEMBER,25.3,21.4,23.35,22.5,28.4,18.1,81.0,99.0,68.0
2009-12-06,DECEMBER,32.0,18.6,25.3,23.6,27.7,19.7,78.0,97.0,56.0
2009-12-07,DECEMBER,33.1,22.2,27.65,26.8,29.4,25.4,82.0,99.0,57.0
2009-12-08,DECEMBER,33.4,20.1,26.75,27.0,30.8,23.9,84.0,100.0,51.0
2009-12-09,DECEMBER,33.2,22.2,27.7,28.1,30.3,26.7,84.0,100.0,63.0
2009-12-10,DECEMBER,32.8,21.6,27.2,28.1,31.2,25.7,85.0,100.0,56.0
2009-12-11,DECEMBER,32.7,20.2,26.45,28.1,31.0,26.1,88.0,99.0,59.0
2009-12-12,DECEMBER,32.7,22.1,27.4,26.8,29.6,24.4,81.0,99.0,53.0
2009-12-13,DECEMBER,32.6,22.8,27.7,28.0,30.4,26.1,85.0,97.0,56.0
2009-12-14,DECEMBER,32.6,23.0,27.8,27.6,30.4,25.2,83.0,100.0,54.0
2009-12-15,DECEMBER,33.4,20.4,26.9,26.2,28.7,24.0,82.0,100.0,51.0
2009-12-16,DECEMBER,32.6,22.3,27.45,27.4,29.4,24.1,87.0,100.0,66.0
2009-12-17,DECEMBER,30.8,22.3,26.55,27.0,30.3,24.7,92.0,99.0,70.0
2009-12-18,DECEMBER,28.4,19.4,23.9,22.7,26.0,20.3,84.0,99.0,62.0
2009-12-19,DECEMBER,26.8,16.7,21.75,18.6,21.7,15.9,80.0,98.0,52.0
2009-12-20,DECEMBER,25.2,17.2,21.2,18.3,19.8,16.8,78.0,97.0,54.0
2009-12-21,DECEMBER,22.9,16.6,19.75,19.4,21.8,16.0,88.0,98.0,72.0
2009-12-22,DECEMBER,28.3,16.0,22.15,20.6,24.2,18.5,81.0,100.0,47.0
2009-12-23,DECEMBER,31.1,16.5,23.8,21.0,24.8,18.1,79.0,99.0,43.0
2009-12-24,DECEMBER,31.2,18.4,24.8,24.5,28.0,21.1,83.0,98.0,61.0
2009-12-25,DECEMBER,26.4,19.0,22.7,19.5,21.4,18.3,73.0,95.0,59.0
2009-12-26,DECEMBER,27.2,16.9,22.05,20.3,24.2,17.3,73.0,96.0,64.0
2009-12-27,DECEMBER,32.2,16.5,24.35,23.3,26.5,18.3,82.0,98.0,51.0
2009-12-28,DECEMBER,30.8,20.6,25.7,22.7,24.3,20.5,80.0,99.0,55.0
2009-12-29,DECEMBER,30.8,19.2,25.0,19.6,22.8,17.8,73.0,96.0,48.0
2009-12-30,DECEMBER,30.3,18.4,24.35,21.0,24.0,18.2,76.0,95.0,52.0
2009-12-31,DECEMBER,32.6,20.0,26.3,24.1,26.0,22.3,79.0,96.0,47.0
2010-01-01,JANUARY,30.6,19.4,25.0,23.6,27.7,18.5,80.0,99.0,61.0
2010-01-02,JANUARY,26.2,17.8,22.0,17.5,21.5,15.9,70.0,86.0,50.0
2010-01-03,JANUARY,26.4,16.0,21.2,17.7,19.4,16.4,72.0,94.0,50.0
2010-01-04,JANUARY,27.7,18.5,23.1,18.9,21.1,16.0,77.0,95.0,49.0
2010-01-05,JANUARY,23.8,15.4,19.6,15.4,18.5,13.5,69.0,89.0,52.0
2010-01-06,JANUARY,25.8,9.4,17.6,14.2,15.9,12.0,71.0,89.0,52.0
2010-01-07,JANUARY,30.2,15.9,23.05,16.2,18.8,14.4,65.0,82.0,39.0
2010-01-08,JANUARY,26.9,17.8,22.35,19.3,22.0,17.2,78.0,96.0,63.0
2010-01-09,JANUARY,18.5,15.2,16.85,17.7,21.9,15.7,92.0,99.0,81.0
2010-01-10,JANUARY,19.5,13.6,16.55,13.0,15.4,11.5,70.0,90.0,55.0
2010-01-11,JANUARY,24.8,12.4,18.6,14.0,15.6,11.8,70.0,96.0,48.0
2010-01-12,JANUARY,24.4,10.0,17.2,14.8,17.2,13.2,76.0,99.0,46.0
2010-01-13,JANUARY,25.6,10.0,17.8,16.3,18.3,14.1,77.0,99.0,58.0
2010-01-14,JANUARY,27.4,14.6,21.0,16.6,18.8,14.8,71.0,92.0,47.0
2010-01-15,JANUARY,30.6,16.0,23.3,22.9,26.9,16.4,82.0,96.0,60.0
2010-01-16,JANUARY,25.1,14.8,19.95,21.9,26.8,16.9,88.0,99.0,71.0
2010-01-17,JANUARY,27.8,12.6,20.2,17.6,19.7,15.5,76.0,99.0,51.0
2010-01-18,JANUARY,31.4,20.0,25.7,19.9,22.9,18.3,71.0,95.0,44.0
2010-01-19,JANUARY,33.4,18.8,26.1,22.9,25.2,19.6,75.0,99.0,41.0
2010-01-20,JANUARY,32.6,19.6,26.1,24.3,27.2,22.0,77.0,99.0,49.0
2010-01-21,JANUARY,36.4,21.6,29.0,25.9,28.0,22.8,75.0,99.0,40.0
2010-01-22,JANUARY,36.0,21.0,28.5,24.9,27.1,21.4,77.0,99.0,39.0
2010-01-23,JANUARY,36.4,20.2,28.3,23.3,26.1,19.6,71.0,99.0,34.0
2010-01-24,JANUARY,35.1,21.8,28.45,23.5,26.1,19.2,71.0,98.0,41.0
2010-01-25,JANUARY,30.6,16.8,23.7,17.8,24.3,14.1,66.0,93.0,34.0
2010-01-26,JANUARY,28.3,16.0,22.15,16.9,19.1,13.5,67.0,90.0,48.0
2010-01-27,JANUARY,28.4,16.2,22.3,19.5,22.3,16.5,73.0,98.0,55.0
2010-01-28,JANUARY,32.4,18.8,25.6,21.4,22.9,19.4,71.0,99.0,43.0
2010-01-29,JANUARY,33.6,19.6,26.6,23.4,26.5,21.9,72.0,98.0,46.0
2010-01-30,JANUARY,32.6,21.4,27.0,25.4,27.2,22.7,81.0,98.0,68.0
2010-01-31,JANUARY,23.2,18.3,20.75,21.7,23.2,20.1,88.0,98.0,75.0
2010-02-01,FEBRUARY,28.3,20.1,24.2,23.6,25.4,22.3,88.0,99.0,63.0
2010-02-02,FEBRUARY,31.7,21.2,26.45,24.2,27.4,21.9,83.0,99.0,55.0
2010-02-03,FEBRUARY,33.0,21.6,27.3,23.5,26.0,19.7,72.0,98.0,44.0
2010-02-04,FEBRUARY,34.0,20.4,27.2,24.2,26.6,21.3,72.0,98.0,41.0
2010-02-05,FEBRUARY,25.0,18.0,21.5,24.2,27.9,20.4,89.0,98.0,78.0
2010-02-06,FEBRUARY,29.6,15.4,22.5,17.8,20.4,15.1,74.0,99.0,44.0
2010-02-07,FEBRUARY,29.4,9.0,19.2,14.6,17.4,12.2,66.0,100.0,35.0
2010-02-08,FEBRUARY,34.2,16.6,25.4,18.5,22.5,15.4,65.0,90.0,37.0
2010-02-09,FEBRUARY,33.8,19.2,26.5,23.5,26.9,20.9,79.0,99.0,42.0
2010-02-10,FEBRUARY,26.0,19.0,22.5,18.3,22.9,17.9,75.0,89.0,61.0
2010-02-11,FEBRUARY,30.8,16.4,23.6,18.5,22.9,14.7,66.0,90.0,37.0
2010-02-12,FEBRUARY,27.4,18.8,23.1,20.9,26.4,14.0,78.0,98.0,58.0
2010-02-13,FEBRUARY,25.8,13.4,19.6,13.7,15.9,11.3,63.0,85.0,41.0
2010-02-14,FEBRUARY,27.0,10.0,18.5,15.2,18.0,12.1,69.0,99.0,48.0
2010-02-15,FEBRUARY,26.4,15.6,21.0,18.2,20.4,15.8,77.0,99.0,53.0
2010-02-16,FEBRUARY,26.3,15.0,20.65,15.5,18.6,13.1,74.0,99.0,43.0
2010-02-17,FEBRUARY,22.8,16.0,19.4,15.2,16.2,14.3,74.0,96.0,62.0
2010-02-18,FEBRUARY,23.4,15.8,19.6,15.2,18.9,13.2,71.0,96.0,52.0
2010-02-19,FEBRUARY,25.0,16.1,20.55,19.6,22.4,17.6,87.0,99.0,68.0
2010-02-20,FEBRUARY,33.4,18.0,25.7,21.2,24.6,17.3,72.0,98.0,38.0
2010-02-21,FEBRUARY,34.8,20.2,27.5,24.1,26.6,21.9,67.0,98.0,42.0
2010-02-22,FEBRUARY,35.4,22.2,28.8,26.3,28.4,24.5,78.0,95.0,46.0
2010-02-23,FEBRUARY,33.2,21.6,27.4,23.6,27.3,17.1,75.0,98.0,38.0
2010-02-24,FEBRUARY,27.8,16.2,22.0,20.4,26.9,12.9,86.0,98.0,61.0
2010-02-25,FEBRUARY,26.2,14.8,20.5,12.5,14.8,9.8,59.0,77.0,38.0
2010-02-26,FEBRUARY,31.3,10.6,20.95,15.6,20.5,12.1,68.0,95.0,35.0
2010-02-27,FEBRUARY,29.7,13.6,21.65,16.9,21.5,12.9,70.0,98.0,31.0
2010-02-28,FEBRUARY,30.4,9.0,19.7,13.7,16.1,10.8,68.0,100.0,34.0
2010-03-01,MARCH,36.2,15.1,25.65,18.2,23.4,13.9,60.0,88.0,33.0
2010-03-02,MARCH,26.9,16.2,21.55,18.2,22.8,14.1,72.0,98.0,51.0
2010-03-03,MARCH,25.6,13.0,19.3,13.2,14.7,10.9,63.0,93.0,39.0
2010-03-04,MARCH,29.2,8.4,18.8,13.4,16.9,10.0,66.0,98.0,35.0
2010-03-05,MARCH,30.4,14.6,22.5,16.5,19.4,13.9,67.0,88.0,44.0
2010-03-06,MARCH,29.6,17.6,23.6,17.6,18.8,15.8,69.0,93.0,45.0
2010-03-07,MARCH,31.4,17.4,24.4,16.0,18.3,13.5,62.0,82.0,36.0
2010-03-08,MARCH,32.9,16.3,24.6,16.8,10.9,14.5,60.0,83.0,31.0
2010-03-09,MARCH,34.3,19.0,26.65,18.1,21.2,15.0,57.0,84.0,31.0
2010-03-10,MARCH,39.5,19.8,29.65,19.7,25.6,18.9,64.0,88.0,28.0
2010-03-11,MARCH,40.8,21.8,31.3,25.1,28.0,22.5,69.0,98.0,34.0
2010-03-12,MARCH,29.8,18.2,24.0,22.3,26.0,18.7,78.0,96.0,63.0
2010-03-13,MARCH,27.6,16.2,21.9,14.8,18.7,11.2,61.0,96.0,35.0
2010-03-14,MARCH,33.6,12.0,22.8,14.8,20.3,11.4,58.0,89.0,30.0
2010-03-15,MARCH,35.0,18.8,26.9,19.6,23.2,16.8,61.0,80.0,38.0
2010-03-16,MARCH,33.9,20.2,27.05,20.7,25.4,18.0,69.0,92.0,37.0
2010-03-17,MARCH,25.4,13.4,19.4,18.8,24.1,14.9,81.0,99.0,57.0
2010-03-18,MARCH,27.5,11.2,19.35,14.9,17.0,12.9,71.0,99.0,40.0
2010-03-19,MARCH,31.7,8.4,20.05,14.5,19.2,10.6,66.0,99.0,34.0
2010-03-20,MARCH,36.9,17.8,27.35,20.4,24.9,18.4,63.0,94.0,33.0
2010-03-21,MARCH,25.9,16.8,21.35,19.2,24.1,14.5,74.0,85.0,59.0
2010-03-22,MARCH,25.8,14.9,20.35,14.3,15.4,12.4,64.0,82.0,43.0
2010-03-23,MARCH,32.7,10.5,21.6,15.3,18.7,11.2,65.0,93.0,36.0
2010-03-24,MARCH,37.4,17.2,27.3,20.7,26.1,17.6,62.0,91.0,35.0
2010-03-25,MARCH,39.0,23.0,31.0,26.2,30.0,21.4,70.0,94.0,35.0
2010-03-26,MARCH,29.7,21.4,25.55,25.7,28.5,22.8,83.0,96.0,68.0
2010-03-27,MARCH,37.3,20.8,29.05,25.1,27.6,23.2,70.0,97.0,42.0
2010-03-28,MARCH,37.9,23.0,30.45,25.8,29.2,21.3,74.0,97.0,38.0
2010-03-29,MARCH,26.6,17.0,21.8,17.2,24.0,13.9,66.0,93.0,47.0
2010-03-30,MARCH,31.6,12.4,22.0,15.9,21.2,12.1,66.0,96.0,28.0
2010-03-31,MARCH,35.4,17.8,26.6,19.0,22.7,16.2,62.0,86.0,37.0
2010-04-01,APRIL,37.0,19.5,28.25,20.5,27.9,13.2,64.0,88.0,23.0
2010-04-02,APRIL,37.0,21.0,29.0,24.2,26.6,18.8,65.0,97.0,35.0
2010-04-03,APRIL,38.4,23.8,31.1,25.7,27.4,21.6,69.0,92.0,36.0
2010-04-04,APRIL,38.4,22.2,30.3,23.1,26.3,18.0,65.0,95.0,29.0
2010-04-05,APRIL,36.2,21.2,28.7,22.3,30.8,17.9,66.0,88.0,31.0
2010-04-06,APRIL,37.4,20.2,28.8,21.6,28.8,16.9,62.0,95.0,29.0
2010-04-07,APRIL,38.2,21.4,29.8,22.4,27.2,17.7,58.0,90.0,26.0
2010-04-08,APRIL,38.2,24.8,31.5,28.1,34.3,23.7,72.0,94.0,40.0
2010-04-09,APRIL,37.8,22.6,30.2,27.7,32.7,22.7,74.0,98.0,38.0
2010-04-10,APRIL,37.4,24.4,30.9,25.2,28.7,20.3,65.0,91.0,33.0
2010-04-11,APRIL,36.4,22.8,29.6,24.7,27.5,21.7,69.0,89.0,40.0
2010-04-12,APRIL,34.4,23.5,28.95,25.4,28.0,21.1,74.0,93.0,43.0
2010-04-13,APRIL,25.9,19.8,22.85,25.4,27.9,21.9,88.0,98.0,79.0
2010-04-14,APRIL,33.8,20.0,26.9,24.7,28.3,22.4,83.0,98.0,47.0
2010-04-15,APRIL,35.4,20.0,27.7,25.4,32.0,21.9,77.0,99.0,40.0
2010-04-16,APRIL,35.6,21.4,28.5,25.6,28.9,23.3,84.0,98.0,44.0
2010-04-17,APRIL,32.2,19.3,25.75,23.9,25.9,21.4,80.0,100.0,55.0
2010-04-18,APRIL,31.6,18.7,25.15,23.0,28.1,19.4,79.0,98.0,45.0
2010-04-19,APRIL,35.4,20.0,27.7,22.1,24.9,14.3,73.0,98.0,33.0
2010-04-20,APRIL,34.4,20.6,27.5,24.7,29.4,21.9,79.0,98.0,43.0
2010-04-21,APRIL,34.8,22.2,28.5,26.9,32.0,24.4,82.0,98.0,50.0
2010-04-22,APRIL,38.4,22.6,30.5,26.6,29.3,22.8,68.0,98.0,36.0
2010-04-23,APRIL,39.4,23.7,31.55,26.3,29.3,22.3,63.0,94.0,33.0
2010-04-24,APRIL,40.7,22.8,31.75,25.2,28.8,19.7,61.0,98.0,28.0
2010-04-25,APRIL,41.2,25.0,33.1,26.2,31.0,22.0,61.0,94.0,30.0
2010-04-26,APRIL,33.1,22.6,27.85,25.8,29.5,18.8,75.0,95.0,47.0
2010-04-27,APRIL,37.6,20.6,29.1,23.3,27.3,16.9,70.0,98.0,28.0
2010-04-28,APRIL,32.9,23.0,27.95,27.1,29.6,24.6,78.0,98.0,52.0
2010-04-29,APRIL,39.4,25.0,32.2,28.8,32.9,22.8,70.0,98.0,35.0
2010-04-30,APRIL,38.3,25.8,32.05,29.9,33.8,25.1,69.0,95.0,40.0
2010-05-01,MAY,41.4,26.6,34.0,29.1,34.2,25.6,63.0,88.0,36.0
2010-05-02,MAY,39.7,28.4,34.05,29.9,30.9,25.3,62.0,76.0,38.0
2010-05-03,MAY,37.1,27.0,32.05,30.6,34.1,28.1,70.0,83.0,48.0
2010-05-04,MAY,39.4,25.4,32.4,28.7,32.7,22.9,70.0,95.0,33.0
2010-05-05,MAY,40.3,24.7,32.5,28.5,31.9,20.4,72.0,97.0,29.33
2010-05-06,MAY,40.2,24.7,32.45,26.9,32.7,21.7,63.0,98.0,33.0
2010-05-07,MAY,39.4,24.5,31.95,25.6,30.0,21.3,60.0,92.0,35.0
2010-05-08,MAY,39.6,24.7,32.15,27.6,32.2,22.2,66.0,94.0,34.0
2010-05-09,MAY,39.4,24.8,32.1,25.6,29.9,19.2,65.0,95.0,31.0
2010-05-10,MAY,38.9,24.1,31.5,23.8,28.6,16.3,59.0,88.0,24.0
2010-05-11,MAY,40.4,23.7,32.05,22.6,27.1,18.7,55.0,89.0,28.0
2010-05-12,MAY,38.9,23.7,31.3,22.8,26.0,18.9,55.0,85.0,31.0
2010-05-13,MAY,38.8,24.2,31.5,24.1,27.9,20.7,59.0,86.0,34.0
2010-05-14,MAY,38.6,24.6,31.6,25.8,28.9,21.1,62.0,88.0,33.0
2010-05-15,MAY,39.4,24.4,31.9,26.5,29.2,22.4,64.0,91.0,33.0
2010-05-16,MAY,38.4,25.2,31.8,28.2,31.4,23.1,78.0,95.0,39.0
2010-05-17,MAY,36.4,23.4,29.9,27.1,29.6,25.1,81.0,99.0,45.0
2010-05-18,MAY,33.7,23.0,28.35,28.4,32.0,26.4,87.0,100.0,60.0
2010-05-19,MAY,32.2,22.2,27.2,28.4,30.6,26.9,85.0,99.0,66.0
2010-05-20,MAY,35.3,23.5,29.4,28.7,31.7,26.1,78.0,98.0,48.0
2010-05-21,MAY,33.6,24.6,29.1,31.4,33.5,30.0,81.0,98.0,57.0
2010-05-22,MAY,37.7,24.6,31.15,30.4,32.6,24.1,83.0,98.0,44.0
2010-05-23,MAY,36.4,24.2,30.3,28.1,31.5,24.1,76.0,99.0,42.0
2010-05-24,MAY,37.1,23.0,30.05,26.7,29.3,23.1,70.0,97.0,38.0
2010-05-25,MAY,36.6,23.5,30.05,27.0,29.2,21.7,72.0,99.0,37.0
2010-05-26,MAY,35.3,23.2,29.25,27.1,30.3,23.4,73.0,97.0,45.0
2010-05-27,MAY,36.8,23.6,30.2,26.0,28.3,23.3,70.0,90.0,41.0
2010-05-28,MAY,35.3,21.6,28.45,26.9,28.7,22.2,74.0,97.0,46.0
2010-05-29,MAY,36.4,22.6,29.5,26.1,28.9,21.2,69.0,98.0,38.0
2010-05-30,MAY,36.3,23.6,29.95,27.6,30.9,23.3,76.0,97.0,41.0
2010-05-31,MAY,37.5,24.6,31.05,29.6,33.2,27.9,73.0,94.0,43.0
2010-06-01,JUNE,37.4,24.8,31.1,29.7,32.2,26.1,73.0,95.0,43.0
2010-06-02,JUNE,38.5,24.8,31.65,30.5,32.4,27.5,73.0,97.0,43.0
2010-06-03,JUNE,38.5,25.5,32.0,30.2,32.5,26.1,69.0,95.0,42.0
2010-06-04,JUNE,37.7,26.5,32.1,31.4,32.8,29.2,69.0,92.0,50.0
2010-06-05,JUNE,39.2,26.5,32.85,31.4,33.9,27.4,75.0,97.0,43.0
2010-06-06,JUNE,40.0,26.9,33.45,29.2,32.9,24.5,66.0,92.0,36.0
2010-06-07,JUNE,40.0,25.2,32.6,29.5,39.2,25.2,66.0,94.0,37.0
2010-06-08,JUNE,39.8,24.1,31.95,28.6,30.7,25.6,66.0,92.0,37.0
2010-06-09,JUNE,40.0,25.2,32.6,28.8,33.2,24.3,70.0,95.0,38.0
2010-06-10,JUNE,39.4,23.7,31.55,29.9,33.3,25.1,76.0,94.0,37.0
2010-06-11,JUNE,39.2,22.3,30.75,29.1,32.4,25.3,69.0,98.0,38.0
2010-06-12,JUNE,38.0,25.4,31.7,29.5,32.0,24.7,72.0,95.0,44.0
2010-06-13,JUNE,38.1,23.8,30.95,29.7,32.2,26.0,82.0,100.0,41.0
2010-06-14,JUNE,36.4,24.0,30.2,30.1,33.0,27.3,83.0,99.0,49.0
2010-06-15,JUNE,33.6,24.5,29.05,30.8,32.1,28.7,81.0,97.0,62.0
2010-06-16,JUNE,33.6,24.3,28.95,30.6,33.5,27.7,83.0,100.0,56.0
2010-06-17,JUNE,37.7,24.9,31.3,30.4,33.1,26.3,78.0,98.0,42.0
2010-06-18,JUNE,37.4,23.8,30.6,29.2,32.0,25.4,73.0,98.0,42.0
2010-06-19,JUNE,37.1,24.0,30.55,28.9,32.0,24.5,72.0,98.0,43.0
2010-06-20,JUNE,37.4,24.6,31.0,29.6,33.0,26.3,75.0,97.0,46.0
2010-06-21,JUNE,38.0,24.9,31.45,29.5,33.1,25.2,72.0,98.0,41.0
